"MORTS SOUS LA TAMISE";"VERN";"VERN";"DARGAUD";"A";"1957";0000-00-00;NULL;NULL;NULL
"COMPLAINTE DES LANDES PERDUES : T 01 SIOBAN";"DUFAUX";"DUFAUX";"DARGAUD";"F";"1958";0000-00-00;"";NULL;NULL
"HALONA";"BERTHET";"BERTHET";"DUPUIS";"A";"1959";0000-00-00;"";NULL;NULL
"JIMMY BOY : 4 HOLLYWOOD";"DAVID";"DAVID";"DUPUIS";"A";"1960";0000-00-00;"";NULL;NULL
"SODA : N 01 UN ANGE TREPASSE";"TOME";"TOME";"DUPUIS";"A";"1961";0000-00-00;"";NULL;NULL
"SODA : N 05 FUREUR CHEZ LES SAINTS";"TOME";"TOME";"DUPUIS";"A";"1962";0000-00-00;"";NULL;NULL
"LA CASTE DES META-BARONS : T 02 HONORATA";"JODOROWSKY";"GIMENEZ";"HUMANOIDES";"F";"1963";0000-00-00;"";NULL;NULL
"LE COEUR COURONNE : T 01 LA FOLLE DU SACRE-COEUR";"JODOROWSKY";"JODOROWSKY";"HUMANOIDES";"A";"1964";0000-00-00;"";NULL;NULL
"LE COEUR COURONNE : T 02 LE PIEGE DE L'IRRATIONNEL";"JODOROWSKY";"JODOROWSKY";"HUMANOIDES";"A";"1965";0000-00-00;"";NULL;NULL
"CORENTIN : L'EXTRAORDINAIRE ODYSEE T 2";"";"";"LOMBARD";"A";"1966";0000-00-00;"";NULL;NULL
"LES NOUVELLES AVENTURES DE CORENTIN : T 02";"";"";"LOMBARD";"A";"1966";0000-00-00;"";NULL;NULL
"LES FOUS DE MONK";"DI GIORGIO";"DI GIORGIO";"LOMBARD";"A";"1967";0000-00-00;"";NULL;NULL
"666 ANTE DEMONIUM";"FROIDEVAL";"FROIDEVAL";"ZENDA";"F";"1968";0000-00-00;"";NULL;NULL
"LUCKY LUKE : LES DALTONS A LA NOCE";"GOSCINNY";"MORRIS";"DARGAUD = LUCKY PRODUCT.";"H";"1969";0000-00-00;"";NULL;NULL
"LEONARD : T 23 POIL AU GENIE";"DE GROOT";"DE GROOT";"APPRO";"H";"1970";0000-00-00;"";NULL;NULL
"LE BOCHE : T 05 DANS LA PEAU D'UN NEUTRE";"BARDET";"BARDET";"GLENAT";"A";"1971";0000-00-00;"";NULL;NULL
"LES CHIENS DU BORD DU MONDE : T 01";"COTHIAS";"COTHIAS";"GLENAT";"A";"1972";0000-00-00;"";NULL;NULL
"L'HYMNE A LA FORET";"";"";"GLENAT";"F";"1973";0000-00-00;"";NULL;NULL
"FEU D'ANGE : T 01 LA NUIT DE LA CHANDELEUR";"VANEK";"VANEK";"GLENAT";"A";"1974";0000-00-00;"";NULL;NULL
"CHRON. DE LA NUIT DES TEMPS : T 01 ARS L'ENGLOUTIE";"";"";"GLENAT";"A";"1975";0000-00-00;"";NULL;NULL
"LES HERITIERS DU SOLEIL : T 06 LA PRINCESSE ENDORMIE";"BIHEL";"BIHEL";"GLENAT";"A";"1976";0000-00-00;"";NULL;NULL
"DE SILENCE ET DE SANG : T 08 LES 4 PROVINCES DE L'AVE MARIA";"CORTEGGIANI";"MITTON";"GLENAT";"A";"1977";0000-00-00;"";NULL;NULL
"LES ECLUSES DU CIEL : T 07 TIFFEN";"RODOLPHE";"ALLOT";"GLENAT";"A";"1978";0000-00-00;"";NULL;NULL
"MARIE-TEMPETE : T 04 LE SECRET D'EMILIE";"COTHIAS";"COTHIAS";"GLENAT";"A";"1979";0000-00-00;"";NULL;NULL
"EVA MEDUSA : T 03 TOI, L'AMOUR";"MIRALLES";"MIRALLES";"GLENAT";"F";"1980";0000-00-00;"";NULL;NULL
"ARNO : T 04 18 BRUMAIRE";"MARTIN";"DENOEL";"GLENAT";"A";"1981";0000-00-00;"";NULL;NULL
"LES MAITRES CARTOGRAPHES : T 03 LES TOURS DU FLOOVANT";"ARLESTON";"ARLESTON";"SOLEIL";"F";"1982";0000-00-00;"";NULL;NULL
"LES SCYTHES : T 02 L'AIGLE NOIR";"";"";"SOLEIL";"A";"1983";0000-00-00;"";NULL;NULL
"LE MARCHAND DE TEMPS : T 02 CHIMERES";"CORBEYRAN";"CORBEYRAN";"SOLEIL";"A";"1984";0000-00-00;"";NULL;NULL
"SAITO : T 02 LUNE ROUGE";"CORTEGGIANI";"CORTEGGIANI";"SOLEIL";"F";"1985";0000-00-00;"";NULL;NULL
"LE KHAN : T 01 L'ENFANCE DU BATARD";"ROCCA";"ROCCA";"SOLEIL";"A";"1986";0000-00-00;"";NULL;NULL
"AMIANTE : T 2 L'ILE DU GEANT TRISTE";"CAZA";"CAZA";"SOLEIL";"F";"1987";0000-00-00;"";NULL;NULL
"DEMAIN LES MONSTRES";"";"";"SOLEIL";"F";"1988";0000-00-00;"";NULL;NULL
"REMPARTS DE SANG : T 01 LA GOURBEILLE";"CORBEYRAN";"CORBEYRAN";"SOLEIL";"A";"1989";NULL;NULL;NULL;NULL
"LEO LODEN : T 05 KABBALE DANS LES TRABOULES";"ARLESTON";"ARLESTON";"SOLEIL";"A";"1990";NULL;NULL;NULL;NULL
"MEMOIRE DE SABLE : T 02 CITE MORGANE";"";"";"DELCOURT";"F";"1991";NULL;NULL;NULL;NULL
"ALEX RUSSAC : T 04 LE SACRIFICE FONG";"GARRIGUE";"GARRIGUE";"DELCOURT";"A";"1992";NULL;NULL;NULL;NULL
"LES VOYAGES DE TAKUAN : T 03 LA VOIX DE L'OURS";"SIMEONI";"LE TENDRE";"DELCOURT";"A";"1993";NULL;NULL;NULL;NULL
"SPARTAKUS : T 01 FATAL CARNAVAL";"BOLLEE";"BOLLEE";"DARGAUD";"F";"1994";NULL;NULL;NULL;NULL
"WOOGEE : T 01 UN MONDE TRUQUE";"BENN";"BENN";"DARGAUD";"A";"1995";NULL;NULL;NULL;NULL
"SOLO : T 01 LIGNE DE FUITE";"STERNIS";"STERNIS";"DARGAUD";"A";"1996";NULL;NULL;NULL;NULL
"GRAIND'AZUR : CARNET DE BROUSSE";"FALQUE";"FALQUE";"DARGAUD";"A";"1997";NULL;NULL;NULL;NULL
"XIII : T 10 EL CASCADOR";"VANCE";"VAN HAMME";"DARGAUD";"A";"1998";NULL;NULL;NULL;NULL
"LE TEMPS DES BOMBES : T 03 LE FILS PERDU";"MOYNOT";"MOYNOT";"DARGAUD";"A";"1999";NULL;NULL;NULL;NULL
"AVENTURES DE CLIFF BURTON : T 07 SCHIZO";"DURAND";"DURAND";"DARGAUD";"A";"2000";NULL;NULL;NULL;NULL
"TRISTAN : T 06 IANNA";"PLISSON";"PLISSON";"DARGAUD";"A";"2001";NULL;NULL;NULL;NULL
"NABUCHODINOSAURE : HUMO SAPIENS";"HERLE";"HERLE";"DARGAUD";"H";"2002";NULL;NULL;NULL;NULL
"LA MEMOIRE DES ARBRES : T 01 LA HACHE ET LE FUSIL";"";"";"DUPUIS";"A";"2003";NULL;NULL;NULL;NULL
"L'EPERVIER : T 01 LE TREPASSE DE KERMELLEC";"PELLERIN";"PELLERIN";"DUPUIS";"A";"2004";NULL;NULL;NULL;NULL
"TUNIQUES BLEUES : N 36 QUANTRILL";"CAUVIN";"CAUVIN";"DUPUIS";"H";"2005";NULL;NULL;NULL;NULL
"JESSICA BLANDY : T 10 SATAN, MA DECHIRURE";"DUFAUX";"RENAUD";"DUPUIS";"A";"2006";NULL;NULL;NULL;NULL
"SARANE";"";"";"DUPUIS";"A";"2007";NULL;NULL;NULL;NULL
"LE MONDE D'EDENA : N 04 STEL";"MOEBIUS";"MOEBIUS";"CASTERMAN";"F";"2008";NULL;NULL;NULL;NULL
"DIETER LUMPEN : LE PRIX DE CHARON";"PELLEJERO";"PELLEJERO";"CASTERMAN";"A";"2009";NULL;NULL;NULL;NULL
"CORENTIN : L'EXTRAORDINAIRE ODYSEE T 3";"";"";"LOMBARD";"A";"2010";NULL;NULL;NULL;NULL
"VICTOR SACKEVILLE : L'IMPOSTEUR";"RIVIERE - BORILE";"RIVIERE - BORILE";"LOMBARD";"A";"2011";NULL;NULL;NULL;NULL
"ZOLTAN : T 01 CHANTS DE GUERRE";"GIROUD";"GIROUD";"VENTS D'OUEST";"A";"2012";NULL;NULL;NULL;NULL
"RADADA LA MECHANTE SORCIERE";"";"SAUGER";"FLUIDE GLACIAL";"H";"2013";NULL;NULL;NULL;NULL
"LE CHEVALIER BLANC : LE TRESOR DES CATHARES";"CONVARD";"CONVARD";"HELYODE";"A";"2014";NULL;NULL;NULL;NULL
"LE SECRET DE COIMBRA";"SCHREDER";"SCHREDER";"ARBORIS";"A";"2015";NULL;NULL;NULL;NULL
"LE LIEVRE DE MARS : T 02";"PARRAS";"COTHIAS";"GLENAT";"A";"2016";NULL;NULL;NULL;NULL
"HARRY DICKSON : T 01 L'ILE DES POSSEDES";"ZANON";"NOLANE";"SOLEIL";"A";"2017";NULL;NULL;NULL;NULL
"HARRY DICKSON : T 02 LE DEMON DE WHITECHAPEL";"ZANON";"NOLANE";"SOLEIL";"A";"2018";NULL;NULL;NULL;NULL
"LES HEROS CAVALIERS : T 04 L'ESPRIT DE VERMINE";"COTHIAS";"TARRAL";"GLENAT";"A";"2019";NULL;NULL;NULL;NULL
"LE MERCENAIRE : T 06 LE RAYON MORTEL";"";"";"GLENAT";"F";"2020";NULL;NULL;NULL;NULL
"NEIGE : T 02 LA MORT CORBEAU";"CONVARD";"CONVARD";"GLENAT";"F";"2021";NULL;NULL;NULL;NULL
"NEIGE : T 03 L'AUBE ROUGE";"CONVARD";"CONVARD";"GLENAT";"F";"2022";NULL;NULL;NULL;NULL
"NEIGE : T 04 INTERMEZZO";"CONVARD";"CONVARD";"GLENAT";"F";"2023";NULL;NULL;NULL;NULL
"NEIGE : T 05 IL DIAVOLO";"CONVARD";"CONVARD";"GLENAT";"F";"2024";NULL;NULL;NULL;NULL
"NEIGE : T 06 LE PISSE-DIEU";"CONVARD";"CONVARD";"GLENAT";"F";"2025";NULL;NULL;NULL;NULL
"NEIGE : T 07 LES TROIS CRIMES DE JUDAS";"CONVARD";"CONVARD";"GLENAT";"F";"2026";NULL;NULL;NULL;NULL
"NOMAD : T 01 MEMOIRE VIVE";"BUCHET - MORVAN";"BUCHET - MORVAN";"GLENAT";"F";"2027";NULL;NULL;NULL;NULL
"TANATHA : T 03";"COTHIAS";"COTHIAS";"GLENAT";"F";"2028";NULL;NULL;NULL;NULL
"EVA MEDUSA : T 01 TOI, LE VENIN";"MIRALLES";"MIRALLES";"GLENAT";"F";"2029";NULL;NULL;NULL;NULL
"EVA MEDUSA : T 02 TOI, LE DESIR";"MIRALLES";"MIRALLES";"GLENAT";"F";"2030";NULL;NULL;NULL;NULL
"LE GRAND SCANDALE : T 01 NEW YORK";"RIBERA";"RIBERA";"DARGAUD";"A";"2031";NULL;NULL;NULL;NULL
"LE GRAND SCANDALE : T 02 LAS VEGAS";"RIBERA";"RIBERA";"DARGAUD";"A";"2032";NULL;NULL;NULL;NULL
"LE TEMPS DES BOMBES : T 01 AU NOM DU PERE";"MOYNOT";"MOYNOT";"DARGAUD";"A";"2033";NULL;NULL;NULL;NULL
"LE TEMPS DES BOMBES : T 02 L'ESPRIT DE REVOLTE";"MOYNOT";"MOYNOT";"DARGAUD";"A";"2034";NULL;NULL;NULL;NULL
"L'AS DE PIQUE : T 01";"GUERINEAU";"GUERINEAU";"DARGAUD";"A";"2035";NULL;NULL;NULL;NULL
"COMPLAINTE DES LANDES PERDUES : T 02 BLACKMORE";"DUFAUX";"DUFAUX";"DARGAUD";"F";"2036";NULL;NULL;NULL;NULL
"LE CAHIER BLEU";"JUILLARD";"JUILLARD";"CASTERMAN";"A";"2037";NULL;NULL;NULL;NULL
"LES SCORPIONS DU DESERT : PRISE DE MER";"PRATT";"PRATT";"CASTERMAN";"A";"2038";NULL;NULL;NULL;NULL
"CARNETS D'ORIENT : T04 LE CENTENAIRE";"FERRANDEZ";"FERRANDEZ";"CASTERMAN";"A";"2039";NULL;NULL;NULL;NULL
"LA TURQUOISE MALEFIQUE";"THEUREAU";"THEUREAU";"CASTERMAN";"A";"2040";NULL;NULL;NULL;NULL
"ENVIE DE CHIEN : T 02 DEUX MOUCHES BLANCHES";"CADELO";"CADELO";"CASTERMAN";"F";"2041";NULL;NULL;NULL;NULL
"MESSARA : T 01 L'EGYPTIENNE";"TERPANT";"TERPANT";"DARGAUD";"A";"2042";NULL;NULL;NULL;NULL
"POUR L'AMOUR DE L'ART : LES ANNAUX DE BABEL";"";"PIERRE";"DARGAUD";"A";"2043";NULL;NULL;NULL;NULL
"DOCK 21 : T 01 L'ABIME DU TEMPS";"MOUNIER";"MOUNIER";"DARGAUD";"A";"2044";NULL;NULL;NULL;NULL
"ARTHUR BLANC-NEGRE : T 02 LES BARRICADES";"CAILLEAUX";"CAILLEAUX";"DARGAUD";"A";"2045";NULL;NULL;NULL;NULL
"ALEX RUSSAC : T 01 LE DESTIN PERDU D'ARGENTINO DIAZ";"GARRIGUE";"GARRIGUE";"DELCOURT";"A";"2046";NULL;NULL;NULL;NULL
"ALEX RUSSAC : T 03 SAMIZDAT";"GARRIGUE";"GARRIGUE";"DELCOURT";"A";"2047";NULL;NULL;NULL;NULL
"LES VOYAGES DE TAKUAN : T 02 LE LIVRE DE SANG";"SIMEONI";"LE TENDRE";"DELCOURT";"A";"2048";NULL;NULL;NULL;NULL
"FINKEL : T 01 L'ENFANT DE MER";"CONVARD";"CONVARD";"DELCOURT";"F";"2049";NULL;NULL;NULL;NULL
"HOROLOGIOM : T 01 L'HOMME SANS CLEF";"";"";"DELCOURT";"F";"2050";NULL;NULL;NULL;NULL
"LA NEF DES FOUS : T 02 PLUVIOR 627";"";"";"DELCOURT";"F";"2051";NULL;NULL;NULL;NULL
"ROUGE DE CHINE : T 03 ZHAN ZHENG";"";"";"DELCOURT";"F";"2052";NULL;NULL;NULL;NULL
"LE DERNIER LOUP D'OZ : PROLOGUE : LA RUMEUR DES EAUX";"";"";"DELCOURT";"F";"2053";0000-00-00;NULL;NULL;NULL
"L'OR DE SABA : T 01 ARDOUKOBA";"AUBERT";"AUBERT";"SOLEIL";"A";"2054";0000-00-00;NULL;NULL;NULL
"L'OR DE SABA : T 02 L'OEIL DE LA REINE";"AUBERT";"AUBERT";"SOLEIL";"A";"2055";0000-00-00;NULL;NULL;NULL
"L'OR DE SABA : T 03 LE CHEMIN VERS L'ETOILE";"AUBERT";"AUBERT";"SOLEIL";"A";"2056";0000-00-00;NULL;NULL;NULL
"CHRONIQUES BARBARES : T 01 LA FUREUR DES VIKINGS";"";"";"SOLEIL";"A";"2057";0000-00-00;NULL;NULL;NULL
"HOMBRE : T 05 LES VAUTOURS";"SEGURA";"SEGURA";"SOLEIL";"F";"2058";0000-00-00;NULL;NULL;NULL
"LANFEUST DE TROY : T 01 L'IVOIRE DU MAGOHAMOTH";"TARQUIN";"ARLESTON";"SOLEIL";"F";"2059";0000-00-00;NULL;NULL;NULL
"VOYAGE EN AMERTUME : SABLE ET NEIGE";"DIETER";"DIETER";"VENTS D'OUEST";"A";"2060";0000-00-00;NULL;NULL;NULL
"GORN : T 03 LA DANSE DES DAMNES";"";"";"VENTS D'OUEST";"F";"2061";0000-00-00;NULL;NULL;NULL
"MANGECOEUR : T02 DANS LE JEU DES MIROIRS";"GALLIE";"GALLIE";"VENTS D'OUEST";"F";"2062";0000-00-00;NULL;NULL;NULL
"AU BONHEUR DES DRAMES";"";"";"ALBIN MICHEL";"H";"2063";0000-00-00;NULL;NULL;NULL
"MASQUEROUGE : T 06 LE NID DES ETOURNEAUX";"COTHIAS";"VENANZI";"GLENAT";"A";"2064";0000-00-00;NULL;NULL;NULL
"LES VOLEURS D'EMPIRES : T 02 FLEURS DE PEAU";"DUFAUX";"DUFAUX";"GLENAT";"F";"2065";0000-00-00;NULL;NULL;NULL
"LES CHEMINS DE MALEFOSSE : T 08 L'HERBE D'OUBLI";"BARDET";"BARDET";"GLENAT";"A";"2066";0000-00-00;NULL;NULL;NULL
"LE PRINCE DE LA NUIT : T 01 LE CHASSEUR";"SWOLFS";"SWOLFS";"GLENAT";"F";"2067";0000-00-00;NULL;NULL;NULL
"AVEL : T 04 MORT D'UN TRAITRE";"DUFAUX";"DUFAUX";"GLENAT";"A";"2068";0000-00-00;NULL;NULL;NULL
"FOX : T 04 LE DIEU ROUGE";"DUFAUX";"DUFAUX";"GLENAT";"F";"2069";NULL;NULL;NULL;NULL
"NEVE : T 03 ROUGE PASSION";"DIETER";"DIETER";"GLENAT";"A";"2070";NULL;NULL;NULL;NULL
"SANG DE LUNE : T 03 SANG DESIR";"DUFAUX";"DUFAUX";"GLENAT";"A";"2071";NULL;NULL;NULL;NULL
"CHRONIQUES BARBARES : T 02 LA LOI DES VIKINGS";"";"";"SOLEIL";"A";"2072";NULL;NULL;NULL;NULL
"LEO LODEN : MEURTRE A LA FNAC";"ARLESTON";"ARLESTON";"SOLEIL";"A";"2073";NULL;NULL;NULL;NULL
"LEO LODEN : T 06 PIZZA AUX PRUNEAUX";"ARLESTON";"ARLESTON";"SOLEIL";"A";"2074";NULL;NULL;NULL;NULL
"HAZEL & OGAN : T02 LE PAYS DES TROLLS";"BOSSE";"BOSSE";"SOLEIL";"F";"2075";NULL;NULL;NULL;NULL
"LES SCYTHES : T 03 LE GROS HOMME";"";"";"SOLEIL";"A";"2076";NULL;NULL;NULL;NULL
"ADELE BLANC-SEC : T 07 TOUS DES MONTRES";"TARDI";"TARDI";"CASTERMAN";"F";"2077";NULL;NULL;NULL;NULL
"EL GAUCHO";"PRATT";"PRATT";"CASTERMAN";"A";"2078";NULL;NULL;NULL;NULL
"NOLIME : TANGERE";"NATAEL";"NATAEL";"CASTERMAN";"A";"2079";NULL;NULL;NULL;NULL
"JONAS FINK : L'ENFANCE";"GIARDINO";"GIARDINO";"CASTERMAN";"A";"2080";NULL;NULL;NULL;NULL
"L'ENVERS DES REVES";"";"WARNAUTS";"CASTERMAN";"A";"2081";NULL;NULL;NULL;NULL
"DICK HERISSON : FRERES DE CENDRES";"SAVARD";"SAVARD";"DARGAUD";"A";"2082";NULL;NULL;NULL;NULL
"DOCK 21 : T 03 LA MAISON DU DOCTEUR BOOGIE";"MOUNIER";"MOUNIER";"DARGAUD";"A";"2083";NULL;NULL;NULL;NULL
"FABIEN M : T 03 L'OMBRE DE LA TOUR";"STALNER";"STALNER";"DARGAUD";"A";"2084";NULL;NULL;NULL;NULL
"TRAMP : T 02 LE BRAS DE FER";"JUSSEAUME";"JUSSEAUME";"DARGAUD";"A";"2085";0000-00-00;NULL;NULL;NULL
"ALTOR : T 05 LES SEIGNEURS FORCE";"";"";"DARGAUD";"F";"2086";0000-00-00;NULL;NULL;NULL
"LA MEMOIRE DES ARBRES : T 02";"";"";"DUPUIS";"A";"2088";0000-00-00;NULL;NULL;NULL
"L'EPERVIER : T 02 LE ROCHER DU CRANE";"PELLERIN";"PELLERIN";"DUPUIS";"A";"2089";0000-00-00;NULL;NULL;NULL
"MONSIEUR NOIR : T 01";"DUFAUX";"DUFAUX";"DUPUIS";"A";"2090";0000-00-00;NULL;NULL;NULL
"LOUISON CRESSON : N 05 LE ROCK DE LA PASTEQUE";"";"";"DUPUIS";"H";"2091";0000-00-00;NULL;NULL;NULL
"BLOCHE : N 10 UN BEBE EN CAVALE";"DODIER";"DODIER";"DUPUIS";"A";"2092";0000-00-00;NULL;NULL;NULL
"LES LETTRES DE KRIVTSOV";"";"";"LOMBARD";"A";"2093";0000-00-00;NULL;NULL;NULL
"LES CHRONIQUES DE PANCHRYSIA";"FERRY";"";"LOMBARD";"F";"2094";0000-00-00;NULL;NULL;NULL
"GARULFO : T 01 DE MARES EN CHATEAUX";"MAÏORAMA";"AYROLES";"DELCOURT";"F";"2095";0000-00-00;NULL;NULL;NULL
"VORTEX : T 02 TESS WOOD, PRISONNIERE DU FUTUR";"STAN";"VINCE";"DELCOURT";"F";"2096";0000-00-00;NULL;NULL;NULL
"VORTEX : T 02 CAMPBELL, VOYAGEUR DU TEMPS";"STAN";"VINCE";"DELCOURT";"F";"2097";0000-00-00;NULL;NULL;NULL
"L'HIVER D'UN MONDE : T 03 VILLE BASSE";"MAZAN";"MAZAN";"DELCOURT";"A";"2098";0000-00-00;NULL;NULL;NULL
"LE RETOUR DE CROMWELL STONE";"";"";"DELCOURT";"F";"2099";0000-00-00;NULL;NULL;NULL
"PETER PAN : T 03 TEMPETE";"LOISEL";"";"VENTS D'OUEST";"A";"2100";0000-00-00;NULL;NULL;NULL
"LE SOLEIL DES LOUPS : T 03 SAISONS VORACES";"QWAK";"QWAK - GRATIEN";"VENTS D'OUEST";"F";"2101";0000-00-00;NULL;NULL;NULL
"ALEF THAU : T 07 LA PORTE DE LA VERITE";"ARNO";"ARNO";"HUMANOIDES";"F";"2102";NULL;NULL;NULL;NULL
"666 ALLEGRO DEMONIO";"FROIDEVAL";"FROIDEVAL";"ZENDA";"F";"2103";NULL;NULL;NULL;NULL
"LE PELICAN";"DENIS";"DENIS";"ALBIN MICHEL";"A";"2104";NULL;NULL;NULL;NULL
"SOEUR MARIE-THERESE : T 04 SUR LA TERRE COMME AU CIEL...";"";"";"FLUIDE GLACIAL";"H";"2105";NULL;NULL;NULL;NULL
"DRUUNA : MANDRAGORA";"PAOLO - ELEUTERI";"PAOLO (ELEUTERI)";"ZENDA";"F";"2106";NULL;NULL;NULL;NULL
"CALVIN & HOBBES : T 01 ADIEU MON CRUEL";"WATTERSON";"WATTERSON";"HORS COLLECTION";"H";"2107";NULL;NULL;NULL;NULL
"LES FABULEUX FREAK BROTHERS : T 01";"SHELTON";"SHELTON";"TETE ROCK";"H";"2108";NULL;NULL;NULL;NULL
"BOUT D'HOMME : T 04 KARRIGUEL AN ANKOU";"";"";"GLENAT";"A";"2109";NULL;NULL;NULL;NULL
"BALADE AU BOUT DU MONDE : T 07 LA VOIX DES MAITRES";"HERENGUEL";"MAKYO";"GLENAT";"F";"2110";NULL;NULL;NULL;NULL
"NEVE : T 02 VERT SOLEY";"DIETER";"DIETER";"GLENAT";"A";"2111";NULL;NULL;NULL;NULL
"SOUS LE PAVILLON DU TSAR";"";"";"GLENAT";"A";"2112";NULL;NULL;NULL;NULL
"LABYRINTHES : T 02 LA MORT QUI MARCHE";"LE TENDRE";"DIETER - LE TENDRE";"GLENAT";"F";"2113";NULL;NULL;NULL;NULL
"LOUIS LA GUIGNE : T 11 LA CINQUIEME COLONNE";"DETHOREY";"GIROUD";"GLENAT";"P";"2114";NULL;NULL;NULL;NULL
"DE SILENCE ET DE SANG : T 09 JE N'ETAIS MEME PAS LA...";"CORTEGGIANI";"MITTON";"GLENAT";"A";"2115";NULL;NULL;NULL;NULL
"LE FOU DU ROY : T 01 LE PAVILLON DES SINGES";"COTHIAS";"COTHIAS";"GLENAT";"A";"2116";NULL;NULL;NULL;NULL
"LES AIGLES DECAPITES : T 08 LA MARQUE DE NOLWENN";"PELLERIN";"PIERRET";"GLENAT";"A";"2117";NULL;NULL;NULL;NULL
"LES HERITIERS DU SOLEIL : T 07 L'ARCHITECTE IMMOBILE";"BIHEL";"BIHEL";"GLENAT";"A";"2118";NULL;NULL;NULL;NULL
"LES TOURS DE BOIS MAURY : T 10 OLIVIER";"";"";"GLENAT";"A";"2119";NULL;NULL;NULL;NULL
"TITEUF : T 04 C'EST PO JUSTE";"ZEP";"ZEP";"GLENAT";"S";"2120";NULL;NULL;NULL;NULL
"DES MAUX POUR LE DIRE";"";"";"VENTS D'OUEST";"A";"2121";NULL;NULL;NULL;NULL
"HISPANOLA : T 01 LE SERUM";"";"";"VENTS D'OUEST";"A";"2122";NULL;NULL;NULL;NULL
"MINUIT A RHODES : T 01 LE YIN";"BOISSET";"BOISSET";"VENTS D'OUEST";"A";"2123";NULL;NULL;NULL;NULL
"TERRE A CHAOS : T 02 RESSAC";"CRI BLEU";"CRI BLEU";"VENTS D'OUEST";"A";"2124";NULL;NULL;NULL;NULL
"CRIME D'ART";"";"";"VENTS D'OUEST";"A";"2125";NULL;NULL;NULL;NULL
"J.DIFOOL AVANT L'INCAL : T 06 SUICIDE ALLEE";"JODOROWSKY";"JODOROWSKY";"HUMANOIDES";"F";"2126";NULL;NULL;NULL;NULL
"ROSA THURINGAE : T 02 LA MILLE ET UNE FLEUR";"BOISSET";"BOISSET";"VENTS D'OUEST";"A";"2127";NULL;NULL;NULL;NULL
"SAIGON - HANOI";"";"";"DUPUIS";"A";"2128";NULL;NULL;NULL;NULL
"LARGO WINCH : T 01 L'HERITIER";"FRANCQ";"VAN HAMME";"DUPUIS";"A";"2129";NULL;NULL;NULL;NULL
"LARGO WINCH : T 02 LE GROUPE W";"FRANCQ";"VAN HAMME";"DUPUIS";"A";"2130";NULL;NULL;NULL;NULL
"LARGO WINCH : T 03 O.P.A.";"FRANCQ";"VAN HAMME";"DUPUIS";"A";"2131";NULL;NULL;NULL;NULL
"STEPHANE :  PONDICHERRY, FILIATION FATALE";"";"";"HUMANOIDES";"A";"2133";NULL;NULL;NULL;NULL
"NI DIEU NI BETE : T 03 LE SEXE DES ANGES";"PTILUC";"PTILUC";"HUMANOIDES";"H";"2134";NULL;NULL;NULL;NULL
"CANARDO : T 08 LE CANARD DE L'ANGOISSE";"SOKAL";"";"CASTERMAN";"H";"2135";NULL;NULL;NULL;NULL
"CALYPSO";"BALTUS";"";"CASTERMAN";"A";"2136";NULL;NULL;NULL;NULL
"LE MEILLEUR DU CHAT";"GELUCK";"GELUCK";"CASTERMAN";"H";"2137";NULL;NULL;NULL;NULL
"L'ETOILE POLAIRE : T 01 LE MILIEU DU CIEL";"DELLISSE";"";"LOMBARD";"A";"2138";NULL;NULL;NULL;NULL
"L'ETOILE POLAIRE : T 02 LA NUIT COMME UN CHEVAL ARABE";"DELLISSE";"";"LOMBARD";"A";"2139";NULL;NULL;NULL;NULL
"LE SERMENT DE L'AMBRE : T 01 L'AMOJAR";"LAUFFRAY";"";"DELCOURT";"F";"2140";NULL;NULL;NULL;NULL
"LES REMPARTS D'ECUME : T 01 LES YEUX CLOS";"MOUCLIER";"";"DELCOURT";"F";"2141";NULL;NULL;NULL;NULL
"LES REMPARTS D'ECUME : T 02 LA NUIT DES MASQUES";"MOUCLIER";"";"DELCOURT";"F";"2142";NULL;NULL;NULL;NULL
"LE MUR DE PAN : T 01 MAVEL COEUR D'ELUE";"";"";"DELCOURT";"F";"2143";NULL;NULL;NULL;NULL
"AQUABLUE : T 06 ETOILE BLANCHE 1 PARTIE";"TOTA";"CAILLETEAU";"DELCOURT";"F";"2144";NULL;NULL;NULL;NULL
"VAURIENS : T 01 POP BRAS D'ARGILE";"CAGNIAT";"BRUNSCHWIG";"DELCOURT";"F";"2145";NULL;NULL;NULL;NULL
"LA TARTARE : T 01 L'ORCHIDEE";"PLISSON";"";"SOLEIL";"A";"2146";NULL;NULL;NULL;NULL
"XIII : T 11 LES TROIS MONTRES D'ARGENT";"VANCE";"VAN HAMME";"DARGAUD";"A";"2147";NULL;NULL;NULL;NULL
"MARY LA NOIRE : T 01 LES TREPASSES";"MAGNIN";"MAGNIN";"DARGAUD";"A";"2148";NULL;NULL;NULL;NULL
"MESSARA : T 02 MINOS";"TERPANT";"";"DARGAUD";"A";"2149";NULL;NULL;NULL;NULL
"LE GENIE DES ALPAGES : T11 SABOTAGE ET PATURAGE";"";"";"DARGAUD";"H";"2150";NULL;NULL;NULL;NULL
"MARTHA WASHINGTON GOES TO WAR : T 01";"GIBBONS";"";"DARK HORSE";"F";"2151";0000-00-00;NULL;NULL;NULL
"LES MAITRES DE L'ORGE : T 03 ADRIEN, 1917";"VAN HAMME";"VAN HAMME";"GLENAT";"A";"2152";0000-00-00;NULL;NULL;NULL
